Oc,media_erro,var_erro,desvio_padrao_erro
0,nan,nan,nan
10,0.08133583208940999,866.0782904663381,29.42920811823414
20,-0.07467895171473073,1646.1336255541325,40.57257233099884
30,-0.1876115317492886,2295.9858944667,47.91644701422153
40,-0.09140601617780501,2899.058207490344,53.842903037358084
50,-0.03453585764920176,3363.1045729732095,57.99228028775217
60,-0.08379825940237029,3773.152510313946,61.42599213943513
70,0.010192257142645182,4098.053185925539,64.01603850540533
80,0.027227334901971365,4364.599486828656,66.06511550605703
90,-0.005857968598929885,4517.834161021616,67.2148358699299
100,-0.08494292858822207,4631.134827315015,68.0524417439596
