Oc,media_erro,var_erro,desvio_padrao_erro
0,-0.8190521055100817,58.008162202944,7.61630896188856
10,-12.896844039120287,2988.3091526267644,54.66542922749957
20,-16.282496429444112,3811.4803135161937,61.73718744416686
30,-16.528344211009507,3947.7030076614055,62.830748902598685
40,-15.772429279894846,3964.8087159001616,62.96672705405738
50,-14.472890465113581,3749.7758253383886,61.23541316377631
60,-13.009658851779584,3489.605246063677,59.072880800445795
70,-11.614428134320875,3167.1503503676527,56.277440865480486
80,-10.318897591301262,2754.931522818308,52.487441572421
90,-9.09307521870973,2285.8475828857277,47.810538408239324
100,-7.959290002766054,1822.2126537007691,42.68738283967254
