Oc,media_erro,var_erro,desvio_padrao_erro
0,-0.7985592873888141,57.762408077239016,7.600158424482941
10,-13.21248629341373,2402.487868373674,49.01517997899909
20,-14.849281504887683,2993.6893968092313,54.71461776170269
30,-13.959854357087874,3144.533096416815,56.07613660387826
40,-11.870010911854092,3136.621192022362,56.00554608270829
50,-9.425140829768592,2896.90124666537,53.822869179052226
60,-7.337078011569117,2661.839945334944,51.593022254321795
70,-5.469442673240082,2400.3846677064885,48.99372069670243
80,-4.082113413975102,2102.1724394209095,45.84945407985693
90,-2.7010365599072905,1729.3560687360552,41.58552715472121
100,-1.7740419804933274,1402.958605448772,37.45608903034021
