Oc,media_erro,var_erro,desvio_padrao_erro
0,0.0013146990460270902,1.4581760696769492,1.207549613753799
10,-0.30384864384575244,168.7236948822367,12.989368532851653
20,-0.6081454614062042,310.58026073968296,17.623287455514166
30,-0.7386323124653457,443.46007773603145,21.05849182007181
40,-1.1477548193806966,570.4316556571649,23.883711094743315
50,-2.292895517931186,689.6471342471751,26.261133529365694
60,-3.131921189612266,807.2129450684491,28.411493186181698
70,-4.033309239048353,919.3908957433665,30.3214593274032
80,-4.2367956577124986,1022.4424771669055,31.975654444700666
90,-5.856260516242935,1117.089569490675,33.42288990333833
100,-6.774257935459102,1205.2059052015447,34.71607560196781
