Oc,media_erro,var_erro,desvio_padrao_erro
0,nan,nan,nan
10,-1.4475834985384195,1091.1966689267297,33.03326609535802
20,-2.8580031903399767,1981.5202529151122,44.51427021658461
30,-4.4124749883521615,2869.4007985573026,53.56678820460774
40,-5.7452172610321846,3596.129583163311,59.96773785264299
50,-7.254331111998587,4197.435676094748,64.78761977488251
60,-8.692864833290225,4634.291876592051,68.07563350121724
70,-10.177780398164737,5163.287353970461,71.85601821678168
80,-11.572089529830649,5476.667817644271,74.00451214381641
90,-13.085024438649397,5907.6877688440145,76.86148430029188
100,-14.547384802064677,5989.758880120534,77.39353254710973
