Oc,media_erro,var_erro,desvio_padrao_erro
0,nan,nan,nan
10,-0.5981554760010179,842.8797479327061,29.032391357459794
20,-1.2574584411917198,1478.8957166850755,38.45641320618806
30,-1.803065360057253,2157.7566060832132,46.45165880873592
40,-2.554812461244358,2871.3709233627333,53.58517447356809
50,-3.094746134022176,3209.1970496159106,56.649775371274956
60,-3.8458476454013626,3728.383411465974,61.06048977420648
70,-4.429174762595406,3961.2091599922924,62.938137563740256
80,-5.021605587718734,4295.807569254039,65.54241046264654
90,-5.621989646411576,4436.165980466389,66.60454924752804
100,-6.381636348751091,4590.817076706408,67.75556860293041
