Oc,media_erro,var_erro,desvio_padrao_erro
0,-0.42749769916452907,54.569520108981905,7.387118525445622
10,-12.173997177432083,3400.749967904645,58.315949515588315
20,-13.883566638586872,4411.712153140593,66.42072081166081
30,-12.568934223489425,4630.612141728544,68.04860132088348
40,-10.542788915406362,4665.620190776812,68.30534525772352
50,-8.70025197756128,4397.872361101696,66.31645618624155
60,-7.673828095579633,4460.055249595902,66.78364507569127
70,-6.70901725317747,4318.5718358433005,65.71584158970576
80,-6.5270727095221535,4427.767572193563,66.54147257307703
90,-6.329211217920156,4413.970807516064,66.43772126974302
100,-6.322742708447793,4519.874159639466,67.2300093681346
