Oc,media_erro,var_erro,desvio_padrao_erro
0,0.03505448228298458,53.54608456170476,7.317519016832464
10,-11.533423942583802,3319.32523017974,57.61358546540686
20,-13.816898173993806,4421.694563678714,66.49582365591627
30,-12.307384331464323,4576.212186532833,67.6477064395596
40,-10.435677626812819,4567.409400987018,67.58261167628119
50,-8.946370388954366,4493.034213258709,67.03009930813701
60,-7.710458751800277,4405.106037424035,66.3709728527768
70,-6.954905386019707,4407.54176763249,66.38931968044626
80,-6.495446585333059,4380.249188940466,66.18345102017925
90,-6.421965497464998,4447.376080134578,66.68865030973845
100,-6.3174983075625635,4521.530127913251,67.24232393302042
