n_ocupacao,media_MAE,var_MAE,DP_MAE
10,9.16925644215935,0.6266333236682061,0.7916017456197315
20,14.767693627668358,0.2914687344790683,0.5398784441696745
30,18.812551424117135,1.0947937610755492,1.0463239274123235
40,22.102904704844565,0.443275493451462,0.6657893761929985
50,24.446082232238847,1.73309236115687,1.3164696582743067
60,26.585754183679693,0.6941885936117332,0.8331798086918173
70,27.92335353542827,1.83733667776122,1.3554839275185893
80,29.15895055125224,0.606862933160496,0.779014077639484
90,30.040171415340158,0.8823301484371993,0.9393243041874298
100,30.42260203936168,0.17296704662274012,0.4158930711405759
